Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-11,2021,4,11,,9.4,,-1.0,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-12,2021,4,12,,11.9,,-0.2,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-13,2021,4,13,,13.8,,3.1,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-14,2021,4,14,,14.4,,1.4,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-15,2021,4,15,,17.1,,4.0,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-16,2021,4,16,,17.9,,4.8,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-17,2021,4,17,,18.7,,5.1,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-18,2021,4,18,,18.1,,4.8,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-19,2021,4,19,,19.4,,6.7,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-20,2021,4,20,,17.0,,5.3,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-21,2021,4,21,,15.0,,4.4,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-22,2021,4,22,,15.2,,6.5,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-23,2021,4,23,,14.2,,8.4,,11.3,,6.7,,0.0,,0.3,,0.0,,0.3,,,,13.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-24,2021,4,24,,11.6,,8.3,,10.0,,8.0,,0.0,,10.9,,0.0,,10.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-25,2021,4,25,,12.2,,7.9,,10.1,,7.9,,0.0,,7.7,,0.0,,7.7,,,,11.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-26,2021,4,26,,13.4,,6.8,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,,,19.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-27,2021,4,27,,14.5,,7.7,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,11.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-28,2021,4,28,,14.2,,10.2,,12.2,,5.8,,0.0,,1.4,,0.0,,1.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-29,2021,4,29,,17.9,,9.4,,13.7,,4.3,,0.0,,0.3,,0.0,,0.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-04-30,2021,4,30,,18.2,,10.2,,14.2,,3.8,,0.0,,13.5,,0.0,,13.5,,,,31.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-01,2021,5,1,,15.0,,8.7,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-02,2021,5,2,,15.0,,6.6,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-03,2021,5,3,,11.4,,9.1,,10.3,,7.7,,0.0,,2.2,,0.0,,2.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-04,2021,5,4,,15.0,,8.9,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-05,2021,5,5,,14.8,,5.9,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-06,2021,5,6,,20.1,,7.3,,13.7,,4.3,,0.0,,0.3,,0.0,,0.3,,,,20.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-07,2021,5,7,,12.9,,6.6,,9.8,,8.2,,0.0,,0.0,T,0.0,,0.0,T,,,20.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-08,2021,5,8,,13.5,,8.9,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,17.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-09,2021,5,9,,14.1,,8.1,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-10,2021,5,10,,15.8,,6.2,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-11,2021,5,11,,16.5,,6.1,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-12,2021,5,12,,,M,,M,,M,,M,,M,3.6,,0.0,,3.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-13,2021,5,13,,18.3,,7.4,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-14,2021,5,14,,18.3,,7.7,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,29.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-15,2021,5,15,,18.1,,11.7,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,,,31.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-16,2021,5,16,,19.7,,8.4,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-17,2021,5,17,,16.9,,10.2,,13.6,,4.4,,0.0,,7.0,,0.0,,7.0,,,,11.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-18,2021,5,18,,14.2,,8.4,,11.3,,6.7,,0.0,,5.0,,0.0,,5.0,,,,20.0,,58.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-19,2021,5,19,,14.8,,6.2,,10.5,,7.5,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-20,2021,5,20,,16.0,,5.0,,10.5,,7.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-21,2021,5,21,,16.7,,7.3,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,20.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-22,2021,5,22,,17.9,,8.3,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,10.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-23,2021,5,23,,15.8,,11.9,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,10.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-24,2021,5,24,,13.4,,10.5,,12.0,,6.0,,0.0,,3.1,,0.0,,3.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-25,2021,5,25,,18.1,,11.6,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-26,2021,5,26,,15.7,,11.6,,13.7,,4.3,,0.0,,0.0,T,0.0,,0.0,T,,,11.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-27,2021,5,27,,14.4,,11.4,,12.9,,5.1,,0.0,,8.2,,0.0,,8.2,,,,12.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-28,2021,5,28,,17.1,,10.1,,13.6,,4.4,,0.0,,0.8,,0.0,,0.8,,,,19.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-29,2021,5,29,,18.7,,6.5,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-30,2021,5,30,,19.2,,9.8,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-05-31,2021,5,31,,21.6,,11.5,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-01,2021,6,1,,24.1,,11.1,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-02,2021,6,2,,28.2,,12.8,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-03,2021,6,3,,21.9,,14.4,,18.2,,0.0,,0.2,,0.0,T,0.0,,0.0,T,,,12.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-04,2021,6,4,,18.1,,10.9,,14.5,,3.5,,0.0,,1.4,,0.0,,1.4,,,,10.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-05,2021,6,5,,18.2,,10.3,,14.3,,3.7,,0.0,,0.8,,0.0,,0.8,,,,21.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-06,2021,6,6,,12.9,,9.3,,11.1,,6.9,,0.0,,5.0,,0.0,,5.0,,,,24.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-07,2021,6,7,,15.6,,8.3,,12.0,,6.0,,0.0,,5.2,,0.0,,5.2,,,,19.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-08,2021,6,8,,17.5,,5.9,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-09,2021,6,9,,17.9,,10.8,,14.4,,3.6,,0.0,,1.2,,0.0,,1.2,,,,19.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-10,2021,6,10,,22.2,,9.2,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,20.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-11,2021,6,11,,17.6,,10.3,,14.0,,4.0,,0.0,,6.3,,0.0,,6.3,,,,13.0,,55.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-12,2021,6,12,,21.3,,11.8,,16.6,,1.4,,0.0,,0.6,,0.0,,0.6,,,,13.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-13,2021,6,13,,18.4,,14.0,,16.2,,1.8,,0.0,,12.5,,0.0,,12.5,,,,10.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-14,2021,6,14,,20.1,,14.2,,17.2,,0.8,,0.0,,1.6,,0.0,,1.6,,,,10.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-15,2021,6,15,,,M,,M,,M,,M,,M,2.6,,0.0,,2.6,,,,20.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-16,2021,6,16,,20.9,,11.9,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-17,2021,6,17,,23.2,,10.1,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-18,2021,6,18,,19.2,,10.0,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-19,2021,6,19,,20.8,,12.5,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,21.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-20,2021,6,20,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,31.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-21,2021,6,21,,23.8,,15.1,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,29.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-22,2021,6,22,,22.9,,14.8,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,19.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-23,2021,6,23,,22.1,,13.3,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-24,2021,6,24,,23.6,,14.3,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,29.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-25,2021,6,25,,25.6,,18.0,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,,,30.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-26,2021,6,26,,32.3,,17.5,,24.9,,0.0,,6.9,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-27,2021,6,27,,31.1,,19.4,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,,,,29.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-28,2021,6,28,,31.7,,20.3,,26.0,,0.0,,8.0,,0.0,,0.0,,0.0,,,,30.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-29,2021,6,29,,32.4,,20.4,,26.4,,0.0,,8.4,,0.0,,0.0,,0.0,,,,10.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-06-30,2021,6,30,,24.2,,17.7,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,11.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-01,2021,7,1,,23.6,,17.6,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,11.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-02,2021,7,2,,22.6,,16.6,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,30.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-03,2021,7,3,,22.6,,16.6,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,29.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-04,2021,7,4,,24.5,,16.2,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,29.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-05,2021,7,5,,24.0,,15.5,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-06,2021,7,6,,22.7,,13.5,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-07,2021,7,7,,21.9,,14.8,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,12.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-08,2021,7,8,,21.8,,14.1,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-09,2021,7,9,,24.0,,16.2,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,20.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-10,2021,7,10,,25.2,,13.9,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,21.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-11,2021,7,11,,23.4,,13.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-12,2021,7,12,,23.3,,14.0,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-13,2021,7,13,,24.7,,13.8,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-14,2021,7,14,,24.7,,13.6,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-15,2021,7,15,,21.5,,12.8,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,13.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-16,2021,7,16,,21.6,,12.7,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,13.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-17,2021,7,17,,24.3,,14.8,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,20.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-18,2021,7,18,,23.1,,12.8,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-19,2021,7,19,,26.7,,13.9,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,16.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-20,2021,7,20,,23.8,,14.9,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,15.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-21,2021,7,21,,21.9,,13.2,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,21.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-22,2021,7,22,,21.7,,12.8,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-23,2021,7,23,,24.3,,15.4,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-24,2021,7,24,,25.1,,14.3,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-25,2021,7,25,,25.1,,14.7,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-26,2021,7,26,,25.8,,13.6,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,20.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-27,2021,7,27,,24.4,,14.5,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-28,2021,7,28,,26.5,,14.2,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-29,2021,7,29,,25.8,,15.5,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-30,2021,7,30,,28.1,,15.2,,21.7,,0.0,,3.7,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-07-31,2021,7,31,,26.1,,17.6,,21.9,,0.0,,3.9,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-01,2021,8,1,,26.2,,17.7,,22.0,,0.0,,4.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-02,2021,8,2,,23.4,,15.6,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,21.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-03,2021,8,3,,25.2,,15.9,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-04,2021,8,4,,25.2,,15.3,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,11.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-05,2021,8,5,,28.9,,17.0,,23.0,,0.0,,5.0,,0.0,T,0.0,,0.0,T,,,20.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-06,2021,8,6,,23.6,,17.7,,20.7,,0.0,,2.7,,0.0,T,0.0,,0.0,T,,,29.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-07,2021,8,7,,22.2,,14.0,,18.1,,0.0,,0.1,,22.1,,0.0,,22.1,,,,28.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-08,2021,8,8,,22.3,,15.2,,18.8,,0.0,,0.8,,0.6,,0.0,,0.6,,,,28.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-09,2021,8,9,,23.0,,14.9,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,22.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-10,2021,8,10,,24.1,,15.4,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,23.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-11,2021,8,11,,25.7,,15.8,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,29.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-12,2021,8,12,,27.6,,18.8,,23.2,,0.0,,5.2,,0.0,,0.0,,0.0,,,,29.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-13,2021,8,13,,28.9,,16.6,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-14,2021,8,14,,28.1,,16.7,,22.4,,0.0,,4.4,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-15,2021,8,15,,24.9,,15.8,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,13.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-16,2021,8,16,,21.2,,16.2,,18.7,,0.0,,0.7,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-17,2021,8,17,,21.1,,14.5,,17.8,,0.2,,0.0,,0.2,,0.0,,0.2,,,,29.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-18,2021,8,18,,20.8,,13.0,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-19,2021,8,19,,22.7,,14.1,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-20,2021,8,20,,18.8,,13.7,,16.3,,1.7,,0.0,,1.6,,0.0,,1.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-21,2021,8,21,,21.9,,14.8,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,20.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-22,2021,8,22,,22.6,,14.7,,18.7,,0.0,,0.7,,0.0,T,0.0,,0.0,T,,,28.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-23,2021,8,23,,20.3,,12.8,,16.6,,1.4,,0.0,,0.3,,0.0,,0.3,,,,20.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-24,2021,8,24,,22.2,,9.4,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-25,2021,8,25,,25.3,,11.2,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-26,2021,8,26,,17.5,,15.1,,16.3,,1.7,,0.0,,3.1,,0.0,,3.1,,,,9.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-27,2021,8,27,,20.1,,14.2,,17.2,,0.8,,0.0,,7.0,,0.0,,7.0,,,,19.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-28,2021,8,28,,21.0,,9.9,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-29,2021,8,29,,21.2,,12.5,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-30,2021,8,30,,18.3,,13.3,,15.8,,2.2,,0.0,,0.0,T,0.0,,0.0,T,,,11.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-08-31,2021,8,31,,20.2,,11.2,,15.7,,2.3,,0.0,,1.8,,0.0,,1.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-01,2021,9,1,,18.8,,8.8,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-02,2021,9,2,,20.9,,10.5,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-03,2021,9,3,,23.9,,11.4,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-04,2021,9,4,,19.8,,12.4,,16.1,,1.9,,0.0,,13.5,,0.0,,13.5,,,,5.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-05,2021,9,5,,19.4,,14.9,,17.2,,0.8,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-06,2021,9,6,,21.4,,12.7,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-07,2021,9,7,,21.9,,12.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2021-09-08,2021,9,8,,24.3,,14.5,,19.4,,0.0,,1.4,,0.8,,0.0,,0.8,,,,10.0,,35.0,
